========================================
Daily Automation Started: Sun Dec 28 06:00:05 EST 2025
========================================
/Users/musacomma/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
2025-12-28 06:20:38,203 - execution.airtable_integration - INFO - Created record in posts: recXlndbvY2yaYKYR
2025-12-28 06:20:38,208 - __main__ - INFO - Added post to Airtable: recXlndbvY2yaYKYR (scheduled: 2026-01-02T09:12:00-05:00)
2025-12-28 06:20:38,736 - execution.airtable_integration - INFO - Created record in posts: recCf1vjBpDb78j7l
2025-12-28 06:20:38,740 - __main__ - INFO - Added post to Airtable: recCf1vjBpDb78j7l (scheduled: 2026-01-02T12:13:00-05:00)
2025-12-28 06:20:39,146 - execution.airtable_integration - INFO - Created record in posts: recJOuRPXqN1Dvjki
2025-12-28 06:20:39,150 - __main__ - INFO - Added post to Airtable: recJOuRPXqN1Dvjki (scheduled: 2026-01-02T19:55:00-05:00)
2025-12-28 06:20:39,509 - execution.airtable_integration - INFO - Created record in posts: recI3OnrfU4OSqJZl
2025-12-28 06:20:39,513 - __main__ - INFO - Added post to Airtable: recI3OnrfU4OSqJZl (scheduled: 2026-01-03T08:56:00-05:00)
2025-12-28 06:20:39,800 - execution.airtable_integration - INFO - Created record in posts: recaMBxbxIknP2YsD
2025-12-28 06:20:39,804 - __main__ - INFO - Added post to Airtable: recaMBxbxIknP2YsD (scheduled: 2026-01-03T12:26:00-05:00)
2025-12-28 06:20:40,303 - execution.airtable_integration - INFO - Created record in posts: rec1dTYFY9fJP3XUc
2025-12-28 06:20:40,307 - __main__ - INFO - Added post to Airtable: rec1dTYFY9fJP3XUc (scheduled: 2026-01-03T18:14:00-05:00)
2025-12-28 06:20:40,646 - execution.airtable_integration - INFO - Created record in posts: recZ1GrW88ZwsbO1u
2025-12-28 06:20:40,650 - __main__ - INFO - Added post to Airtable: recZ1GrW88ZwsbO1u (scheduled: 2026-01-04T08:54:00-05:00)
2025-12-28 06:20:41,021 - execution.airtable_integration - INFO - Created record in posts: reciGYb0No5ZQZteH
2025-12-28 06:20:41,025 - __main__ - INFO - Added post to Airtable: reciGYb0No5ZQZteH (scheduled: 2026-01-04T13:50:00-05:00)
2025-12-28 06:20:41,336 - execution.airtable_integration - INFO - Created record in posts: recHPmvYNYHuLebAG
2025-12-28 06:20:41,340 - __main__ - INFO - Added post to Airtable: recHPmvYNYHuLebAG (scheduled: 2026-01-04T17:20:00-05:00)
2025-12-28 06:20:41,340 - __main__ - INFO - ✓ Generated 21 posts with images for 7 days
2025-12-28 06:20:41,341 - __main__ - INFO - ✓ Added 21 posts to Airtable (Awaiting Approval)
Completed: Sun Dec 28 06:20:41 EST 2025
