========================================
Daily Automation Started: Thu Dec 18 06:06:57 EST 2025
========================================
/Users/musacomma/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
2025-12-18 23:29:18,965 - __main__ - INFO - Added post to Airtable: recWrziYY7bRGgtiZ (scheduled: 2025-12-21T17:03:00-05:00)
2025-12-18 23:29:19,340 - execution.airtable_integration - INFO - Created record in posts: recapqIEyOSnFXJr1
2025-12-18 23:29:19,341 - __main__ - INFO - Added post to Airtable: recapqIEyOSnFXJr1 (scheduled: 2025-12-22T09:40:00-05:00)
2025-12-18 23:29:19,630 - execution.airtable_integration - INFO - Created record in posts: recYqbFTOfWNCWwhs
2025-12-18 23:29:19,632 - __main__ - INFO - Added post to Airtable: recYqbFTOfWNCWwhs (scheduled: 2025-12-22T12:00:00-05:00)
2025-12-18 23:29:20,038 - execution.airtable_integration - INFO - Created record in posts: recRfghoWuhcXpMLw
2025-12-18 23:29:20,042 - __main__ - INFO - Added post to Airtable: recRfghoWuhcXpMLw (scheduled: 2025-12-22T19:56:00-05:00)
2025-12-18 23:29:20,470 - execution.airtable_integration - INFO - Created record in posts: rec5ckTYb4Eqy1lfa
2025-12-18 23:29:20,474 - __main__ - INFO - Added post to Airtable: rec5ckTYb4Eqy1lfa (scheduled: 2025-12-23T09:52:00-05:00)
2025-12-18 23:29:20,889 - execution.airtable_integration - INFO - Created record in posts: rec5YWZ7sgAYVnkTB
2025-12-18 23:29:20,892 - __main__ - INFO - Added post to Airtable: rec5YWZ7sgAYVnkTB (scheduled: 2025-12-23T13:26:00-05:00)
2025-12-18 23:29:21,216 - execution.airtable_integration - INFO - Created record in posts: recVLjd0M10eur3dq
2025-12-18 23:29:21,221 - __main__ - INFO - Added post to Airtable: recVLjd0M10eur3dq (scheduled: 2025-12-23T18:50:00-05:00)
2025-12-18 23:29:21,522 - execution.airtable_integration - INFO - Created record in posts: recAmXkOgTwuw8Zh9
2025-12-18 23:29:21,528 - __main__ - INFO - Added post to Airtable: recAmXkOgTwuw8Zh9 (scheduled: 2025-12-24T08:57:00-05:00)
2025-12-18 23:29:22,008 - execution.airtable_integration - INFO - Created record in posts: recW1o0yXNAs5QG4z
2025-12-18 23:29:22,010 - __main__ - INFO - Added post to Airtable: recW1o0yXNAs5QG4z (scheduled: 2025-12-24T13:09:00-05:00)
2025-12-18 23:29:22,449 - execution.airtable_integration - INFO - Created record in posts: recu0KmNh6D7z4KZ5
2025-12-18 23:29:22,451 - __main__ - INFO - Added post to Airtable: recu0KmNh6D7z4KZ5 (scheduled: 2025-12-24T18:56:00-05:00)
2025-12-18 23:29:22,774 - execution.airtable_integration - INFO - Created record in posts: recIoLJZgqOrz1r1o
2025-12-18 23:29:22,776 - __main__ - INFO - Added post to Airtable: recIoLJZgqOrz1r1o (scheduled: 2025-12-25T09:17:00-05:00)
2025-12-18 23:29:23,115 - execution.airtable_integration - INFO - Created record in posts: rec7hZO1ax95uBV3b
2025-12-18 23:29:23,118 - __main__ - INFO - Added post to Airtable: rec7hZO1ax95uBV3b (scheduled: 2025-12-25T12:12:00-05:00)
2025-12-18 23:29:23,519 - execution.airtable_integration - INFO - Created record in posts: recBcoWRs426Vk3Fq
2025-12-18 23:29:23,521 - __main__ - INFO - Added post to Airtable: recBcoWRs426Vk3Fq (scheduled: 2025-12-25T17:08:00-05:00)
2025-12-18 23:29:23,522 - __main__ - INFO - ✓ Generated 21 posts with images for 7 days
2025-12-18 23:29:23,522 - __main__ - INFO - ✓ Added 21 posts to Airtable (Awaiting Approval)
Completed: Thu Dec 18 23:29:24 EST 2025
